taxon_id,p_value,U,r,var_r,log2fc,mean_case,mean_ctrl,taxon_name,source_id,n_case,n_ctrl,n_total
STR_Capnocytophaga_gingivalis,0.4369819007814508,233,-0.13703703703703707,0.02048498632801936,0.4791063658209256,0.005356769286687495,0.003842780870702685,Capnocytophaga_gingivalis,geng2024_PRJNA932553,30,18,48
STR_Capnocytophaga_sp_oral_taxon_332,0.5463425614983484,297,0.10000000000000009,0.0208531914893617,0.14995159775025224,0.0016021744710593513,0.0014439102094433245,Capnocytophaga_sp_oral_taxon_332,geng2024_PRJNA932553,30,18,48
STR_Actinomyces_SGB17168,0.08207551094961804,201,-0.25555555555555554,0.01858825393119238,-3.0939519271983533,0.0018013397382905904,0.01538795017160994,Actinomyces_SGB17168,geng2024_PRJNA932553,30,18,48
STR_Prevotella_pallens,0.23514306502875607,215,-0.20370370370370372,0.01954747773886711,-0.48925490873611865,0.0027415886030337493,0.0038488257233277507,Prevotella_pallens,geng2024_PRJNA932553,30,18,48
STR_Selenomonas_sp_oral_taxon_892,0.7704882839034077,258.5,-0.042592592592592626,0.021199468790985266,-4.743805292806656,2.258971777757371e-5,6.310485390775291e-4,Selenomonas_sp_oral_taxon_892,geng2024_PRJNA932553,30,18,48
STR_GGB12785_SGB19823,0.5331171381128974,246,-0.0888888888888889,0.020941701284508393,-1.0440326419100114,4.3269520341145454e-4,8.932722627213827e-4,GGB12785_SGB19823,geng2024_PRJNA932553,30,18,48
STR_Leptotrichia_wadei,0.37608897594561547,228,-0.15555555555555556,0.020259371463224016,-0.49376021652286706,0.002480749130595883,0.0034935761955695132,Leptotrichia_wadei,geng2024_PRJNA932553,30,18,48
STR_Streptococcus_oralis,0.3884215844878657,229,-0.1518518518518519,0.02030667546730733,0.3432313957427632,0.007853652723880247,0.006190616413566637,Streptococcus_oralis,geng2024_PRJNA932553,30,18,48
STR_Leptotrichia_sp_oral_taxon_212,0.8554998946220423,279,0.03333333333333344,0.02122934068820594,-0.02313241101564938,0.002262052531877276,0.0022986311608703034,Leptotrichia_sp_oral_taxon_212,geng2024_PRJNA932553,30,18,48
STR_Fusobacterium_pseudoperiodonticum,0.23291113789576381,213.5,-0.20925925925925926,0.019454013610055474,-0.5502597505960795,0.001632646069519413,0.002391228513573482,Fusobacterium_pseudoperiodonticum,geng2024_PRJNA932553,30,18,48
STR_Rothia_aeria,0.19028634397327815,208,-0.22962962962962963,0.019091933929776716,-0.15240333039873774,0.0037348436323815927,0.004151089095042499,Rothia_aeria,geng2024_PRJNA932553,30,18,48
STR_Parvimonas_SGB6649,0.11689226182795935,209,-0.22592592592592597,0.01916000619672078,-1.4970739885079452,3.2911428251784336e-4,9.308124116681467e-4,Parvimonas_SGB6649,geng2024_PRJNA932553,30,18,48
STR_Capnocytophaga_SGB2499,0.28016935907671753,233.5,-0.13518518518518519,0.020506040601943082,-2.380129150127657,9.007428307156242e-5,4.7311754718690836e-4,Capnocytophaga_SGB2499,geng2024_PRJNA932553,30,18,48
STR_Actinomyces_graevenitzii,0.1435335616413299,208,-0.22962962962962963,0.019091933929776716,-1.7501721342513046,0.0037353037663453497,0.012567877331906476,Actinomyces_graevenitzii,geng2024_PRJNA932553,30,18,48
STR_Streptococcus_parasanguinis,0.027235790921761902,172.5,-0.36111111111111116,0.016089404528532556,-1.193752060798898,0.0045937414632555,0.01050932770447842,Streptococcus_parasanguinis,geng2024_PRJNA932553,30,18,48
STR_Capnocytophaga_granulosa,0.6935213533516094,289,0.07037037037037042,0.021066394556238044,-0.11046425227803505,0.008199696259569593,0.008852271443864832,Capnocytophaga_granulosa,geng2024_PRJNA932553,30,18,48
STR_Stomatobaculum_SGB5266,0.049087082301497525,180,-0.33333333333333337,0.016811137378513263,-1.5356150794690389,6.870743952764208e-4,0.001993810280914459,Stomatobaculum_SGB5266,geng2024_PRJNA932553,30,18,48
STR_Peptostreptococcus_SGB749,0.09638893590836654,204,-0.24444444444444446,0.018809877840365537,-1.4412419866979727,4.192831234408707e-4,0.0011402979052908963,Peptostreptococcus_SGB749,geng2024_PRJNA932553,30,18,48
STR_GGB1833_SGB2477,0.1294892196605154,211,-0.21851851851851856,0.01929317892296605,-4.703786824163177,4.600704261762463e-5,0.0012240219100042526,GGB1833_SGB2477,geng2024_PRJNA932553,30,18,48
STR_Oribacterium_parvum,0.010484266937309005,165,-0.38888888888888884,0.015327718270761787,-3.217802120848683,2.2379120191732253e-4,0.0020903863439905796,Oribacterium_parvum,geng2024_PRJNA932553,30,18,48
STR_Selenomonas_SGB5880,0.05517897184630274,180,-0.33333333333333337,0.016811137378513263,-0.5849031839784591,0.0019118542640589604,0.002868163427340584,Selenomonas_SGB5880,geng2024_PRJNA932553,30,18,48
STR_Veillonella_tobetsuensis,0.47771718830857646,241,-0.1074074074074074,0.02078851883119709,-2.233443238171185,0.0011170244255973532,0.00525656559803259,Veillonella_tobetsuensis,geng2024_PRJNA932553,30,18,48
STR_Eubacterium_sulci,0.11153977252639455,199,-0.26296296296296295,0.018435800347245367,-0.3329094674094667,0.001258430257505869,0.001585316561696776,Eubacterium_sulci,geng2024_PRJNA932553,30,18,48
STR_Lachnoanaerobaculum_sp_ICM7,0.014636024654434296,157,-0.4185185185185185,0.014475845464241,-1.4466656653194234,4.270794818916253e-4,0.0011658476913931758,Lachnoanaerobaculum_sp_ICM7,geng2024_PRJNA932553,30,18,48
STR_Campylobacter_showae,0.9914376160832874,269,-0.0037037037037036535,0.02127601202863655,-0.371811030718535,6.337387422578156e-4,8.203367963903244e-4,Campylobacter_showae,geng2024_PRJNA932553,30,18,48
STR_Streptococcus_gordonii,0.9235384756854024,275,0.0185185185185186,0.021262005245713513,-0.09096517878920225,0.0024539124601011372,0.0026136842904988743,Streptococcus_gordonii,geng2024_PRJNA932553,30,18,48
STR_Lachnoanaerobaculum_umeaense,0.2693875949788012,242,-0.10370370370370374,0.020821420043545195,-3.6466290749839154,1.4571394032323276e-5,1.9401689131426695e-4,Lachnoanaerobaculum_umeaense,geng2024_PRJNA932553,30,18,48
STR_Oribacterium_sinus,0.003490797339570686,136,-0.49629629629629635,0.012086140328141143,-1.9336796728054786,4.106556382516525e-4,0.0015716412091339995,Oribacterium_sinus,geng2024_PRJNA932553,30,18,48
STR_GGB3388_SGB4476,0.7876110081016927,258.5,-0.042592592592592626,0.021199468790985266,-1.9311371726305107,1.6897108641718994e-4,6.471943856154145e-4,GGB3388_SGB4476,geng2024_PRJNA932553,30,18,48
STR_Isoptericola_variabilis,0.03723810606542505,172,-0.36296296296296293,0.01603982466459018,-0.6987382221187649,0.0042547853571733175,0.006906499782884996,Isoptericola_variabilis,geng2024_PRJNA932553,30,18,48
STR_Prevotella_melaninogenica,0.8313139584158299,259.5,-0.03888888888888886,0.021212289273009107,-1.387894942383455,0.006996915044338843,0.018312302715437864,Prevotella_melaninogenica,geng2024_PRJNA932553,30,18,48
STR_GGB12785_SGB19827,0.4632030855821381,237,-0.12222222222222223,0.020645672526567366,-0.19270557592684243,5.865132964225998e-4,6.704719242583499e-4,GGB12785_SGB19827,geng2024_PRJNA932553,30,18,48
STR_Granulicatella_adiacens,0.662417782398474,249,-0.07777777777777772,0.021019953821258434,-0.07186824484854347,0.001752759393906793,0.0018423360122722691,Granulicatella_adiacens,geng2024_PRJNA932553,30,18,48
STR_Ottowia_sp_Marseille_P4747,0.027368549208488347,374,0.3851851851851851,0.01543144040288374,1.2335216003505904,0.014672745029763241,0.006239422104538046,Ottowia_sp_Marseille_P4747,geng2024_PRJNA932553,30,18,48
STR_Solobacterium_SGB6833,0.16588458573155218,204.5,-0.24259259259259258,0.018845981442036336,-1.1806912776657446,0.0010992813795729496,0.002493176904877892,Solobacterium_SGB6833,geng2024_PRJNA932553,30,18,48
STR_Neisseria_elongata,0.2635524772829727,323,0.1962962962962962,0.019668516198451527,0.47427970346254056,0.014719757668633733,0.010595385419220189,Neisseria_elongata,geng2024_PRJNA932553,30,18,48
STR_Eikenella_corrodens,0.5568320865287293,298,0.10370370370370363,0.020821420043545195,0.345754659282162,0.0014657806289309623,0.001153204178488238,Eikenella_corrodens,geng2024_PRJNA932553,30,18,48
STR_Gemella_morbillorum,0.2163336023560819,328.5,0.21666666666666656,0.019325848765432096,0.5059223913609375,0.0019473363313468298,0.0013710379178775024,Gemella_morbillorum,geng2024_PRJNA932553,30,18,48
STR_Oribacterium_SGB5283,0.27042906779072534,229,-0.1518518518518519,0.02030667546730733,-1.5857364138873162,1.1000068533178368e-4,3.321807381175104e-4,Oribacterium_SGB5283,geng2024_PRJNA932553,30,18,48
STR_Actinomyces_sp_S6_Spd3,0.01411621344015466,165,-0.38888888888888884,0.015327718270761787,-2.0143197253201133,5.644531979113531e-4,0.0022833746007616925,Actinomyces_sp_S6_Spd3,geng2024_PRJNA932553,30,18,48
STR_Lancefieldella_parvula,0.3209420495844384,223,-0.17407407407407405,0.02000669428807513,-1.3535246984985334,0.0012114072134966254,0.0030971329149136256,Lancefieldella_parvula,geng2024_PRJNA932553,30,18,48
STR_Streptococcus_cristatus,0.5868956807798662,244,-0.09629629629629632,0.020883830526292484,0.1902028039336048,0.005886721820395941,0.00515948515753647,Streptococcus_cristatus,geng2024_PRJNA932553,30,18,48
STR_Prevotella_salivae,0.2902395987461173,220,-0.18518518518518523,0.019842317917879396,-0.35429553148368553,0.0010402615458787298,0.0013301083640975908,Prevotella_salivae,geng2024_PRJNA932553,30,18,48
STR_Lautropia_dentalis,1,270,0,0.02127659574468085,0.4816311589795867,0.0014733574486707505,0.0010548868046180427,Lautropia_dentalis,geng2024_PRJNA932553,30,18,48
STR_Lachnospiraceae_bacterium_oral_taxon_096,0.7334440673315655,285,0.05555555555555558,0.02114546141448339,1.4982436020278116,0.003236655314748736,0.0011450784494934404,Lachnospiraceae_bacterium_oral_taxon_096,geng2024_PRJNA932553,30,18,48
STR_Haemophilus_sputorum,0.12236738347914164,218,-0.19259259259259254,0.019727489278748223,0.2813140502907042,1.690222185866267e-4,1.3890128758902454e-4,Haemophilus_sputorum,geng2024_PRJNA932553,30,18,48
STR_Veillonella_atypica,0.4397162130735211,233.5,-0.13518518518518519,0.020506040601943082,-1.8008130709765604,0.002547825016513477,0.008879527674162406,Veillonella_atypica,geng2024_PRJNA932553,30,18,48
STR_Leptotrichia_massiliensis,0.626687615454035,292.5,0.08333333333333326,0.020982113540845813,0.6924894797206425,7.951032383823318e-4,4.91616875667801e-4,Leptotrichia_massiliensis,geng2024_PRJNA932553,30,18,48
STR_Rothia_dentocariosa,0.7252945479955232,253,-0.062962962962963,0.021108235032755385,0.9935433782104206,0.013435002452146272,0.006747134274399141,Rothia_dentocariosa,geng2024_PRJNA932553,30,18,48
STR_Prevotella_histicola,0.6236758944208993,251,-0.07037037037037042,0.021066394556238044,0.3421752916507814,0.00107308307876852,8.462914971674935e-4,Prevotella_histicola,geng2024_PRJNA932553,30,18,48
STR_Capnocytophaga_sputigena,0.2089378822107558,329.5,0.22037037037037033,0.019260259030225206,0.795551899988234,0.0045700211959607785,0.0026324692408541826,Capnocytophaga_sputigena,geng2024_PRJNA932553,30,18,48
STR_Cardiobacterium_hominis,0.823058551266828,281,0.040740740740740744,0.02120602423511155,-0.046443763637223454,0.004002719149878956,0.004133705399804448,Cardiobacterium_hominis,geng2024_PRJNA932553,30,18,48
STR_Neisseria_sicca,0.27166040947989833,322,0.19259259259259265,0.01972748927874822,0.5429131351947281,0.011058268125413266,0.0075898996234414675,Neisseria_sicca,geng2024_PRJNA932553,30,18,48
STR_GGB12790_SGB19844,0.8711457940360432,278,0.029629629629629672,0.021239254060227336,0.6227196446090505,0.00340375573359451,0.0022102032702189015,GGB12790_SGB19844,geng2024_PRJNA932553,30,18,48
STR_Campylobacter_concisus,0.04208884407937752,175,-0.35185185185185186,0.016334615335494698,-0.7564271270564596,0.0011831300638452137,0.0019993530941802653,Campylobacter_concisus,geng2024_PRJNA932553,30,18,48
STR_TM7_phylum_sp_oral_taxon_348,0.7978464520307589,282.5,0.04629629629629628,0.02118548723053343,0.49300984011659144,0.009348402126746399,0.006642135174762807,TM7_phylum_sp_oral_taxon_348,geng2024_PRJNA932553,30,18,48
STR_Mogibacterium_diversum,0.8562786010825207,261,-0.033333333333333326,0.02122934068820594,-1.0380026924900674,0.0010065227787445612,0.002067830069060804,Mogibacterium_diversum,geng2024_PRJNA932553,30,18,48
STR_Prevotella_aurantiaca,0.973829798176782,268.5,-0.005555555555555536,0.02127528239484121,-1.352153721574864,2.3225421325917523e-4,5.944815718459211e-4,Prevotella_aurantiaca,geng2024_PRJNA932553,30,18,48
STR_GGB12763_SGB19797,0.15222821200323786,220,-0.18518518518518523,0.019842317917879396,-1.308672929466782,1.992177368692239e-4,4.949665128558215e-4,GGB12763_SGB19797,geng2024_PRJNA932553,30,18,48
STR_GGB3886_SGB5269,0.31838225012572524,231,-0.1444444444444445,0.02039801956759316,-1.3074241005504557,2.0226275603918564e-4,5.020737783035704e-4,GGB3886_SGB5269,geng2024_PRJNA932553,30,18,48
STR_GGB3008_SGB3999,0.037562728320363815,203,-0.24814814814814812,0.01873695280999748,-2.3095646155736085,6.459707355915327e-5,3.241866373214845e-4,GGB3008_SGB3999,geng2024_PRJNA932553,30,18,48
STR_Eubacterium_brachy,0.5398640405688933,299,0.1074074074074074,0.02078851883119709,0.8458323502102492,0.0014919498211282756,8.296619215262813e-4,Eubacterium_brachy,geng2024_PRJNA932553,30,18,48
STR_Capnocytophaga_leadbetteri,0.662417782398474,291,0.07777777777777772,0.021019953821258434,0.15994264936312347,0.006075925376191869,0.005438216783649211,Capnocytophaga_leadbetteri,geng2024_PRJNA932553,30,18,48
STR_Actinomyces_naeslundii,0.6622543676918379,291,0.07777777777777772,0.021019953821258434,0.1892868483206683,0.00738479986711558,0.006476635647596563,Actinomyces_naeslundii,geng2024_PRJNA932553,30,18,48
STR_Actinomyces_dentalis,0.22374040126135328,327.5,0.21296296296296302,0.01939043548303054,0.6533259765954976,0.03600354357908655,0.022891150579763313,Actinomyces_dentalis,geng2024_PRJNA932553,30,18,48
STR_Leptotrichia_buccalis,0.20713469798967088,329,0.21851851851851856,0.01929317892296605,1.5356624769687341,0.008058740118572263,0.0027789729472295676,Leptotrichia_buccalis,geng2024_PRJNA932553,30,18,48
STR_GGB3385_SGB4472,0.6732232202680803,290,0.07407407407407418,0.021043748296232075,0.8548114430517074,0.0020882239748103936,0.001154210468804596,GGB3385_SGB4472,geng2024_PRJNA932553,30,18,48
STR_Neisseria_sp_oral_taxon_014,0.4711767488698363,304,0.125925925925926,0.020607165479869325,2.180715065404351,0.013370092451671534,0.002948213715663965,Neisseria_sp_oral_taxon_014,geng2024_PRJNA932553,30,18,48
STR_GGB1832_SGB2476,0.006213270012144886,182,-0.32592592592592595,0.016996359740820293,-4.177131988478348,2.2561636833353615e-5,4.25233403645435e-4,GGB1832_SGB2476,geng2024_PRJNA932553,30,18,48
STR_Actinomyces_oris,0.7253017013822287,287,0.06296296296296289,0.021108235032755385,1.7671157422929302,0.02162749022692468,0.006353353338168637,Actinomyces_oris,geng2024_PRJNA932553,30,18,48
STR_TM7_phylum_sp_oral_taxon_350,0.23947369388769255,324,0.19999999999999996,0.019608510638297872,0.08191074390198808,0.0036480266547150217,0.003446620424009105,TM7_phylum_sp_oral_taxon_350,geng2024_PRJNA932553,30,18,48
STR_Parvimonas_micra,0.3062251929685006,318.5,0.17962962962962958,0.019925692318049998,1.7382848878988049,0.0018476238342087477,5.530802316883028e-4,Parvimonas_micra,geng2024_PRJNA932553,30,18,48
STR_Candidatus_Gracilibacteria_bacterium_GN02_873,0.8655698596651777,262,-0.029629629629629672,0.021239254060227336,0.4541290581633528,0.0019787159379277878,0.0014440950420478655,Candidatus_Gracilibacteria_bacterium_GN02_873,geng2024_PRJNA932553,30,18,48
STR_Veillonella_parvula,0.3016738915649397,319,0.18148148148148158,0.019898163675982204,0.22825410152235573,0.010012319562144158,0.00854704392455202,Veillonella_parvula,geng2024_PRJNA932553,30,18,48
STR_Actinomyces_massiliensis,0.35208781382396503,226,-0.16296296296296298,0.020161519484939522,-0.8639781934724633,0.0018029693266475985,0.003282314621288273,Actinomyces_massiliensis,geng2024_PRJNA932553,30,18,48
STR_Oribacterium_asaccharolyticum,0.3583795109051736,232,-0.14074074074074072,0.020442051976947304,-1.4319388681693441,1.8766134723612507e-4,5.080254338034612e-4,Oribacterium_asaccharolyticum,geng2024_PRJNA932553,30,18,48
STR_Candidatus_Saccharibacteria_unclassified_SGB19782,0.833640012103275,278,0.029629629629629672,0.021239254060227336,-1.5057508579421037,1.4205517899325642e-4,4.0523726470184445e-4,Candidatus_Saccharibacteria_unclassified_SGB19782,geng2024_PRJNA932553,30,18,48
STR_Gemella_haemolysans,0.3065151069295523,225,-0.16666666666666663,0.02011097977410034,1.9216283354032877,0.0013124649472574133,3.4569750612331444e-4,Gemella_haemolysans,geng2024_PRJNA932553,30,18,48
STR_TM7_phylum_sp_oral_taxon_351,0.10598953175885092,203.5,-0.24629629629629635,0.018773534697782947,-0.9530391007944753,2.618935676956015e-4,5.079478881077726e-4,TM7_phylum_sp_oral_taxon_351,geng2024_PRJNA932553,30,18,48
STR_GGB4533_SGB6246,0.5425781329274793,299,0.1074074074074074,0.02078851883119709,1.163320700652578,0.001758908371304022,7.847703397915976e-4,GGB4533_SGB6246,geng2024_PRJNA932553,30,18,48
STR_Prevotella_shahii,0.00816530253693983,161.5,-0.4018518518518519,0.0149597352075411,-2.6354976716279275,3.374668699255155e-4,0.0021021973108900334,Prevotella_shahii,geng2024_PRJNA932553,30,18,48
STR_Streptococcus_sinensis,0.02160708075937767,361,0.337037037037037,0.016717354469443918,-0.2469864482942622,3.6199723051991275e-4,4.29778124446761e-4,Streptococcus_sinensis,geng2024_PRJNA932553,30,18,48
STR_Porphyromonas_endodontalis,0.0290440954294758,373,0.38148148148148153,0.015534514733866696,1.4987443269478078,0.014823424819597048,0.005244789430199476,Porphyromonas_endodontalis,geng2024_PRJNA932553,30,18,48
STR_Actinomyces_sp_oral_taxon_897,0.5637574925084782,297,0.10000000000000009,0.0208531914893617,-0.25196732378385023,0.005321066146100208,0.006336675376514841,Actinomyces_sp_oral_taxon_897,geng2024_PRJNA932553,30,18,48
STR_GGB4395_SGB6050,0.06873326833916221,192,-0.28888888888888886,0.01787343522491058,-0.41691314496686255,9.006051223484051e-4,0.0012027040801814192,GGB4395_SGB6050,geng2024_PRJNA932553,30,18,48
STR_Abiotrophia_sp_HMSC24B09,0.9906306362114493,269,-0.0037037037037036535,0.02127601202863655,-0.5073987450406484,4.0935178719839855e-4,5.823088575674442e-4,Abiotrophia_sp_HMSC24B09,geng2024_PRJNA932553,30,18,48
STR_Streptococcus_constellatus,0.16167945768492134,336,0.24444444444444446,0.018809877840365537,2.402065682649978,0.0019308540437808959,3.644941997740889e-4,Streptococcus_constellatus,geng2024_PRJNA932553,30,18,48
STR_GGB4538_SGB6253,0.29065752693596125,222,-0.1777777777777778,0.019952957352764724,-1.1034375032670607,1.920320771482716e-4,4.1376038678839276e-4,GGB4538_SGB6253,geng2024_PRJNA932553,30,18,48
STR_Selenomonas_SGB5892,0.07176925763633925,354,0.3111111111111111,0.017357193214578733,1.7584290452038152,5.429887940927797e-4,1.5978667922162976e-4,Selenomonas_SGB5892,geng2024_PRJNA932553,30,18,48
STR_Eikenella_halliae,0.9571155739117008,273,0.011111111111111072,0.02127134258853898,-0.2956543154038675,0.001497620664734017,0.0018384692581508075,Eikenella_halliae,geng2024_PRJNA932553,30,18,48
STR_Megasphaera_micronuciformis,0.21612191816298862,212.5,-0.2129629629629629,0.01939043548303054,-2.037458050486374,9.348850861027726e-4,0.0038410102103519934,Megasphaera_micronuciformis,geng2024_PRJNA932553,30,18,48
STR_GGB3386_SGB4474,0.011111576383025573,381,0.4111111111111112,0.01469235067306164,1.524730232636464,0.0010186627054642476,3.533782015535363e-4,GGB3386_SGB4474,geng2024_PRJNA932553,30,18,48
STR_Filifactor_alocis,0.016481895190493888,383,0.4185185185185185,0.014475845464241,2.834915075242085,0.007807158094667329,0.0010933446655459849,Filifactor_alocis,geng2024_PRJNA932553,30,18,48
STR_Corynebacterium_durum,0.06505208246959851,183,-0.3222222222222222,0.017087782090820354,-0.9019752586671161,0.0011365750591880571,0.0021246985191281428,Corynebacterium_durum,geng2024_PRJNA932553,30,18,48
STR_GGB1843_SGB2524,0.3654125725704608,227,-0.1592592592592592,0.020210984774555345,-0.49760388106803555,7.147337922561874e-4,0.0010095207050093845,GGB1843_SGB2524,geng2024_PRJNA932553,30,18,48
STR_Campylobacter_SGB19317,0.5260754907559034,241,-0.1074074074074074,0.02078851883119709,-0.08108022966748422,9.643652132385119e-4,0.001020172771373866,Campylobacter_SGB19317,geng2024_PRJNA932553,30,18,48
STR_Capnocytophaga_sp_oral_taxon_863,0.46916652404173476,302,0.11851851851851847,0.020683064459788517,-0.6041398026274254,0.0011196511400134636,0.0017024705878314259,Capnocytophaga_sp_oral_taxon_863,geng2024_PRJNA932553,30,18,48
STR_Schaalia_meyeri,0.1250020447330115,205,-0.2407407407407407,0.01888184471309179,-1.5793995527221991,6.284133074006064e-5,1.8978690885650322e-4,Schaalia_meyeri,geng2024_PRJNA932553,30,18,48
STR_Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,0.13864174328877113,340,0.2592592592592593,0.018512493150397553,0.5238037828117065,0.01762339086506367,0.012257390876679921,Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,geng2024_PRJNA932553,30,18,48
STR_Selenomonas_sputigena,0.0016222481993420042,418.5,0.55,0.010351196808510639,2.0087931449242737,0.009839370036736801,0.0024441439855395412,Selenomonas_sputigena,geng2024_PRJNA932553,30,18,48
STR_Eubacterium_nodatum,0.031308439038511736,371,0.374074074074074,0.01573868030906095,2.6596973310986174,0.0034945552036638856,5.521812980753502e-4,Eubacterium_nodatum,geng2024_PRJNA932553,30,18,48
STR_GGB12796_SGB19893,0.010324687761740588,385,0.4259259259259258,0.014257124457321519,2.621710496356464,6.536300623219907e-4,1.0536100835759685e-4,GGB12796_SGB19893,geng2024_PRJNA932553,30,18,48
STR_GGB6814_SGB9728,0.7511967845345604,284,0.051851851851851816,0.02116234041632371,-0.16370565921338956,1.1665905514861473e-4,1.3079704416873897e-4,GGB6814_SGB9728,geng2024_PRJNA932553,30,18,48
STR_Bacteroidetes_oral_taxon_274,0.4120240379091559,309,0.14444444444444438,0.02039801956759316,-0.09429557562490248,0.0052534034780108724,0.00560830707096014,Bacteroidetes_oral_taxon_274,geng2024_PRJNA932553,30,18,48
STR_Cardiobacterium_valvarum,0.3765562382699504,312,0.15555555555555545,0.020259371463224016,0.3080842902511736,0.004411110621505996,0.003562721688045223,Cardiobacterium_valvarum,geng2024_PRJNA932553,30,18,48
STR_Schaalia_cardiffensis,0.02394822077088425,372,0.37777777777777777,0.01563693131885059,3.522376792185801,0.001210696556950196,1.0445151010034309e-4,Schaalia_cardiffensis,geng2024_PRJNA932553,30,18,48
STR_GGB4786_SGB6625,0.035848546054359505,209,-0.22592592592592597,0.01916000619672078,-4.503942139371257,3.1416807871402816e-6,9.297196451920279e-5,GGB4786_SGB6625,geng2024_PRJNA932553,30,18,48
STR_Bergeyella_cardium,0.09638893590836654,336,0.24444444444444446,0.018809877840365537,4.67596351790107,5.539582577101443e-4,2.0709760906054935e-5,Bergeyella_cardium,geng2024_PRJNA932553,30,18,48
STR_Lachnoanaerobaculum_orale,0.7753252753900112,282.5,0.04629629629629628,0.02118548723053343,-0.3704494458664835,1.8431268062731404e-4,2.385639876183954e-4,Lachnoanaerobaculum_orale,geng2024_PRJNA932553,30,18,48
STR_Selenomonas_SGB5891,0.47458181458428456,304,0.125925925925926,0.020607165479869325,0.4650518473804495,0.0012277842904966792,8.891866866933792e-4,Selenomonas_SGB5891,geng2024_PRJNA932553,30,18,48
STR_Treponema_vincentii,0.0713611086345977,351,0.30000000000000004,0.01761914893617021,2.6792108160811954,8.111084011207214e-4,1.257918045307719e-4,Treponema_vincentii,geng2024_PRJNA932553,30,18,48
STR_Lachnospiraceae_bacterium_oral_taxon_500,6.054181486574574e-4,431,0.5962962962962963,0.008835977913442645,2.9762287110843655,0.002222177658344741,2.815140515261117e-4,Lachnospiraceae_bacterium_oral_taxon_500,geng2024_PRJNA932553,30,18,48
STR_Abiotrophia_defectiva,0.8129208397560332,280,0.03703703703703698,0.021218263775562924,1.7463578744759216,4.899497571901472e-4,1.4532918245624445e-4,Abiotrophia_defectiva,geng2024_PRJNA932553,30,18,48
STR_Bulleidia_extructa,0.2852862067860479,223,-0.17407407407407405,0.02000669428807513,-0.6401870428155032,1.1251966442129298e-4,1.7592393960751715e-4,Bulleidia_extructa,geng2024_PRJNA932553,30,18,48
STR_Streptococcus_intermedius,0.48339230965152274,239,-0.11481481481481481,0.020719338156750613,2.140178432428587,4.1312883620995953e-4,9.294584297314058e-5,Streptococcus_intermedius,geng2024_PRJNA932553,30,18,48
STR_Actinomyces_sp_oral_taxon_448,0.478962716612304,237,-0.12222222222222223,0.020645672526567366,1.3261028442209006,0.00918622835564386,0.0036632726225619356,Actinomyces_sp_oral_taxon_448,geng2024_PRJNA932553,30,18,48
STR_Capnocytophaga_SGB2480,0.6825298220964677,289,0.07037037037037042,0.021066394556238044,0.47345491435688125,0.0018837298545928496,0.0013564535547216242,Capnocytophaga_SGB2480,geng2024_PRJNA932553,30,18,48
STR_GGB4400_SGB6074,0.8577827999760805,278.5,0.031481481481481444,0.02123444287009182,0.09221347350323245,4.4029904258010026e-4,4.1297485594992875e-4,GGB4400_SGB6074,geng2024_PRJNA932553,30,18,48
STR_Selenomonas_noxia,0.43673288440823216,307,0.13703703703703707,0.02048498632801936,0.09205927528181088,0.008955556244677112,0.00840188566419864,Selenomonas_noxia,geng2024_PRJNA932553,30,18,48
STR_GGB12790_SGB19845,0.3995255969892602,310,0.14814814814814814,0.02035289279925271,-0.9586274017753745,0.0024331390800476464,0.004729651894288473,GGB12790_SGB19845,geng2024_PRJNA932553,30,18,48
STR_Fusobacterium_hwasookii,0.4016206058491622,307,0.13703703703703707,0.02048498632801936,2.7230093802557964,1.9097504697722522e-4,2.807617543745202e-5,Fusobacterium_hwasookii,geng2024_PRJNA932553,30,18,48
STR_GGB3394_SGB4498,0.28971795821261387,227,-0.1592592592592592,0.020210984774555345,-0.70039292354409,1.9884239993689574e-4,3.237333668235577e-4,GGB3394_SGB4498,geng2024_PRJNA932553,30,18,48
STR_Neisseria_sp_KEM232,0.41001351751942716,307,0.13703703703703707,0.02048498632801936,2.964465108996175,8.148938149247453e-4,1.0352994501872762e-4,Neisseria_sp_KEM232,geng2024_PRJNA932553,30,18,48
STR_Pseudopropionibacterium_propionicum,0.06200942386124323,358,0.32592592592592595,0.016996359740820293,0.9487280366184818,0.005544974464861645,0.0028723085745904608,Pseudopropionibacterium_propionicum,geng2024_PRJNA932553,30,18,48
STR_Trueperella_pyogenes,0.03977655094540967,188.5,-0.3018518518518518,0.017576016564928024,-1.8871326711277174,3.3194299518717746e-4,0.0012305538946691622,Trueperella_pyogenes,geng2024_PRJNA932553,30,18,48
STR_GGB12783_SGB19821,0.989661074947513,271,0.0037037037037037646,0.02127601202863655,-2.370326263872389,4.2300428305379334e-5,2.2288835072881957e-4,GGB12783_SGB19821,geng2024_PRJNA932553,30,18,48
STR_Mogibacterium_timidum,0.27202607044797567,322,0.19259259259259265,0.01972748927874822,0.5990917931882186,0.0012531370748915676,8.269429391949358e-4,Mogibacterium_timidum,geng2024_PRJNA932553,30,18,48
